Experiment,Year,SampleID,FrogID,Block,Exp.Block,Date,Day,DayOfExpo,TimeSinceExposure,AccTemp,PerfTemp,AccInc,PerfInc,LnSwabBd,LnFilterBd,TotalTime.min,TotalVolumeFiltered.mL,Notes
2021.IndInf,21,54_09/21,54,D,21.D,44460,35,7,28,20,20,31,28,0,,,,
2021.IndInf,21,55_08/16,55,D,21.D,44424,-1,0,-1,10,10,30,30,0,,,,
2021.IndInf,21,55_08/24,55,D,21.D,44432,7,0,7,10,10,30,30,0,,,,
2021.IndInf,21,55_08/31,55,D,21.D,44439,14,0,14,10,10,30,30,0,,,,
2021.IndInf,21,55_09/07,55,D,21.D,44446,21,0,21,10,10,30,30,0,,,,
2021.IndInf,21,55_09/14,55,D,21.D,44453,28,0,28,10,10,30,30,0,,,,
2021.IndInf,21,55_09/21,55,D,21.D,44460,35,0,35,10,10,30,30,0,,,,
2021.IndInf,21,56_08/09,56,D,21.D,44417,-8,-7,-1,10,10,26,26,0,,,,
2021.IndInf,21,56_08/17,56,D,21.D,44425,0,-7,7,10,10,26,26,5.030767739,,,,
2021.IndInf,21,56_08/24,56,D,21.D,44432,7,-7,14,10,10,26,26,4.56615366,,,,
2021.IndInf,21,56_09/07,56,D,21.D,44446,21,-7,28,10,10,26,26,1.831433266,,,,
2021.IndInf,21,56_09/14,56,D,21.D,44453,28,-7,35,10,10,26,26,1.57828571,,,,
2021.IndInf,21,56_09/21,56,D,21.D,44460,35,-7,42,10,10,26,26,0,,,,
2021.IndInf,21,57_08/16,57,D,21.D,44424,-1,0,-1,20,15,28,29,0,,,,
2021.IndInf,21,57_08/24,57,D,21.D,44432,7,0,7,20,15,28,29,6.918435713,,,,
2021.IndInf,21,57_08/31,57,D,21.D,44439,14,0,14,20,15,28,29,1.63698611,,,,
2021.IndInf,21,57_09/07,57,D,21.D,44446,21,0,21,20,15,28,29,0,,,,
2021.IndInf,21,57_09/14,57,D,21.D,44453,28,0,28,20,15,28,29,4.650711233,,,,
2021.IndInf,21,57_09/21,57,D,21.D,44460,35,0,35,20,15,28,29,0,,,,
2021.IndInf,21,58_08/16,58,D,21.D,44424,-1,0,-1,20,10,31,26,0.93722331,,,,
2021.IndInf,21,58_08/24,58,D,21.D,44432,7,0,7,20,10,31,26,7.903944673,,,,
2021.IndInf,21,58_09/07,58,D,21.D,44446,21,0,21,20,10,31,26,0,,,,
2021.IndInf,21,58_09/14,58,D,21.D,44453,28,0,28,20,10,31,26,7.073950217,,,,
2021.IndInf,21,58_09/21,58,D,21.D,44460,35,0,35,20,10,31,26,7.300693632,,,,
2021.IndInf,21,59_08/16,59,D,21.D,44424,-1,0,-1,10,15,26,25,0,,,,
2021.IndInf,21,59_08/24,59,D,21.D,44432,7,0,7,10,15,26,25,5.425015468,,,,
2021.IndInf,21,59_08/31,59,D,21.D,44439,14,0,14,10,15,26,25,1.240072949,,,,
2021.IndInf,21,59_09/07,59,D,21.D,44446,21,0,21,10,15,26,25,4.731604415,,,,
2021.IndInf,21,59_09/14,59,D,21.D,44453,28,0,28,10,15,26,25,4.705045478,,,,
2021.IndInf,21,59_09/21,59,D,21.D,44460,35,0,35,10,15,26,25,1.028338047,,,,
2021.IndInf,21,60_08/16,60,D,21.D,44424,-1,0,-1,10,20,30,31,0,,,,
2021.IndInf,21,60_08/24,60,D,21.D,44432,7,0,7,10,20,30,31,0,,,,
2021.IndInf,21,60_09/07,60,D,21.D,44446,21,0,21,10,20,30,31,0,,,,
2021.IndInf,21,60_09/14,60,D,21.D,44453,28,0,28,10,20,30,31,0,,,,
2021.IndInf,21,60_09/21,60,D,21.D,44460,35,0,35,10,20,30,31,0,,,,
2021.IndInf,21,61_08/16,61,D,21.D,44424,-1,0,-1,20,20,31,28,0,,,,
2021.IndInf,21,61_08/24,61,D,21.D,44432,7,0,7,20,20,31,28,0,,,,
2021.IndInf,21,61_08/31,61,D,21.D,44439,14,0,14,20,20,31,28,0.556583288,,,,
2021.IndInf,21,61_09/07,61,D,21.D,44446,21,0,21,20,20,31,28,0,,,,
2021.IndInf,21,61_09/14,61,D,21.D,44453,28,0,28,20,20,31,28,0,,,,
2021.IndInf,21,61_09/21,61,D,21.D,44460,35,0,35,20,20,31,28,0,,,,
2021.IndInf,21,62_08/09,62,D,21.D,44417,-8,-7,-1,20,10,31,30,0,,,,
2021.IndInf,21,62_08/17,62,D,21.D,44425,0,-7,7,20,10,31,30,0,,,,
2021.IndInf,21,62_08/24,62,D,21.D,44432,7,-7,14,20,10,31,30,1.184117382,,,,
2021.IndInf,21,62_09/07,62,D,21.D,44446,21,-7,28,20,10,31,30,9.213759734,,,,
2021.IndInf,21,62_09/14,62,D,21.D,44453,28,-7,35,20,10,31,30,6.702786363,,,,
2021.IndInf,21,62_09/21,62,D,21.D,44460,35,-7,42,20,10,31,30,6.493321758,,,,
2021.IndInf,21,63_08/23,63,D,21.D,44431,6,7,-1,20,10,28,30,0,,,,
2021.IndInf,21,63_09/07,63,D,21.D,44446,21,7,14,20,10,28,30,0,,,,
2021.IndInf,21,63_09/14,63,D,21.D,44453,28,7,21,20,10,28,30,0,,,,
2021.IndInf,21,63_09/21,63,D,21.D,44460,35,7,28,20,10,28,30,0,,,,
2021.IndInf,21,64_08/16,64,D,21.D,44424,-1,0,-1,20,25,28,32,0,,,,
2021.IndInf,21,64_08/24,64,D,21.D,44432,7,0,7,20,25,28,32,5.602760837,,,,
2021.IndInf,21,64_08/31,64,D,21.D,44439,14,0,14,20,25,28,32,0,,,,
2021.IndInf,21,64_09/07,64,D,21.D,44446,21,0,21,20,25,28,32,0,,,,
2021.IndInf,21,64_09/14,64,D,21.D,44453,28,0,28,20,25,28,32,0,,,,
2021.IndInf,21,64_09/21,64,D,21.D,44460,35,0,35,20,25,28,32,0,,,,
2021.IndInf,21,65_08/16,65,E,21.E,44424,-1,0,-1,10,25,35,40,0,,,,
2021.IndInf,21,65_08/24,65,E,21.E,44432,7,0,7,10,25,35,40,0,,,,
2021.IndInf,21,65_09/07,65,E,21.E,44446,21,0,21,10,25,35,40,0,,,,
2021.IndInf,21,65_09/14,65,E,21.E,44453,28,0,28,10,25,35,40,0,,,,
2021.IndInf,21,65_09/21,65,E,21.E,44460,35,0,35,10,25,35,40,0,,,,
2021.IndInf,21,66_08/09,66,E,21.E,44417,-8,0,-8,10,20,38,33,0,,,,
2021.IndInf,21,66_08/16,66,E,21.E,44424,-1,0,-1,10,20,38,33,0,,,,
2021.IndInf,21,66_08/24,66,E,21.E,44432,7,0,7,10,20,38,33,0,,,,
2021.IndInf,21,66_08/31,66,E,21.E,44439,14,0,14,10,20,38,33,0,,,,
2021.IndInf,21,66_09/07,66,E,21.E,44446,21,0,21,10,20,38,33,0,,,,
2021.IndInf,21,66_09/14,66,E,21.E,44453,28,0,28,10,20,38,33,0,,,,
2021.IndInf,21,66_09/21,66,E,21.E,44460,35,0,35,10,20,38,33,0,,,,
2021.IndInf,21,67_08/09,67,E,21.E,44417,-8,-7,-1,10,20,35,39,0,,,,
2021.IndInf,21,67_08/17,67,E,21.E,44425,0,-7,7,10,20,35,39,5.134663022,,,,
2021.IndInf,21,67_08/24,67,E,21.E,44432,7,-7,14,10,20,35,39,0,,,,
2021.IndInf,21,67_08/31,67,E,21.E,44439,14,-7,21,10,20,35,39,0,,,,
2021.IndInf,21,67_09/07,67,E,21.E,44446,21,-7,28,10,20,35,39,0,,,,
2021.IndInf,21,67_09/14,67,E,21.E,44453,28,-7,35,10,20,35,39,0,,,,
2021.IndInf,21,67_09/21,67,E,21.E,44460,35,-7,42,10,20,35,39,0,,,,
2021.IndInf,21,68_08/09,68,E,21.E,44417,-8,-7,-1,20,10,33,38,0,,,,
2021.IndInf,21,68_08/17,68,E,21.E,44425,0,-7,7,20,10,33,38,0,,,,
2021.IndInf,21,68_08/24,68,E,21.E,44432,7,-7,14,20,10,33,38,0,,,,
2021.IndInf,21,68_08/31,68,E,21.E,44439,14,-7,21,20,10,33,38,0,,,,
2021.IndInf,21,68_09/07,68,E,21.E,44446,21,-7,28,20,10,33,38,0,,,,
2021.IndInf,21,68_09/14,68,E,21.E,44453,28,-7,35,20,10,33,38,0,,,,
2021.IndInf,21,68_09/21,68,E,21.E,44460,35,-7,42,20,10,33,38,0,,,,
2021.IndInf,21,69_08/09,69,E,21.E,44417,-8,0,-8,20,20,39,39,0,,,,
2021.IndInf,21,69_08/16,69,E,21.E,44424,-1,0,-1,20,20,39,39,0,,,,
2021.IndInf,21,69_08/24,69,E,21.E,44432,7,0,7,20,20,39,39,0,,,,
2021.IndInf,21,69_08/31,69,E,21.E,44439,14,0,14,20,20,39,39,0,,,,
2021.IndInf,21,69_09/07,69,E,21.E,44446,21,0,21,20,20,39,39,0,,,,
2021.IndInf,21,69_09/14,69,E,21.E,44453,28,0,28,20,20,39,39,0,,,,
2021.IndInf,21,69_09/21,69,E,21.E,44460,35,0,35,20,20,39,39,0,,,,
2021.IndInf,21,70_08/09,70,E,21.E,44417,-8,0,-8,10,10,35,35,0,,,,
2021.IndInf,21,70_08/16,70,E,21.E,44424,-1,0,-1,10,10,35,35,0,,,,
2021.IndInf,21,70_08/24,70,E,21.E,44432,7,0,7,10,10,35,35,5.461159668,,,,
2021.IndInf,21,70_09/07,70,E,21.E,44446,21,0,21,10,10,35,35,4.26734829,,,,
2021.IndInf,21,70_09/14,70,E,21.E,44453,28,0,28,10,10,35,35,1.827676479,,,,
2021.IndInf,21,70_09/21,70,E,21.E,44460,35,0,35,10,10,35,35,6.154424036,,,,
2021.IndInf,21,71_08/09,71,E,21.E,44417,-8,7,-15,10,20,38,33,0,,,,
2021.IndInf,21,71_08/23,71,E,21.E,44431,6,7,-1,10,20,38,33,0,,,,
2021.IndInf,21,71_09/07,71,E,21.E,44446,21,7,14,10,20,38,33,0,,,,
2021.IndInf,21,71_09/14,71,E,21.E,44453,28,7,21,10,20,38,33,0,,,,
2021.IndInf,21,71_09/21,71,E,21.E,44460,35,7,28,10,20,38,33,0,,,,
2021.IndInf,21,72_08/09,72,E,21.E,44417,-8,0,-8,20,15,33,37,0,,,,
2021.IndInf,21,72_08/16,72,E,21.E,44424,-1,0,-1,20,15,33,37,0,,,,
2021.IndInf,21,72_08/24,72,E,21.E,44432,7,0,7,20,15,33,37,7.192438258,,,,
2021.IndInf,21,72_08/31,72,E,21.E,44439,14,0,14,20,15,33,37,6.479840635,,,,
2021.IndInf,21,72_09/07,72,E,21.E,44446,21,0,21,20,15,33,37,1.849317531,,,,
2021.IndInf,21,72_09/14,72,E,21.E,44453,28,0,28,20,15,33,37,4.462936364,,,,
2021.IndInf,21,72_09/21,72,E,21.E,44460,35,0,35,20,15,33,37,0,,,,
2021.IndInf,21,73_08/09,73,E,21.E,44417,-8,0,-8,20,10,39,38,0,,,,
2021.IndInf,21,73_08/16,73,E,21.E,44424,-1,0,-1,20,10,39,38,0,,,,
2021.IndInf,21,73_08/24,73,E,21.E,44432,7,0,7,20,10,39,38,6.879850444,,,,
2021.IndInf,21,73_09/07,73,E,21.E,44446,21,0,21,20,10,39,38,4.88188342,,,,
2021.IndInf,21,73_09/14,73,E,21.E,44453,28,0,28,20,10,39,38,4.15125984,,,,
2021.IndInf,21,73_09/21,73,E,21.E,44460,35,0,35,20,10,39,38,2.991406243,,,,
2021.IndInf,21,74_08/09,74,E,21.E,44417,-8,7,-15,10,10,35,38,0,,,,
2021.IndInf,21,74_08/23,74,E,21.E,44431,6,7,-1,10,10,35,38,0,,,,
2021.IndInf,21,74_08/31,74,E,21.E,44439,14,7,7,10,10,35,38,5.674135442,,,,
2021.IndInf,21,74_09/07,74,E,21.E,44446,21,7,14,10,10,35,38,0,,,,
2021.IndInf,21,74_09/14,74,E,21.E,44453,28,7,21,10,10,35,38,4.299859168,,,,
2021.IndInf,21,74_09/21,74,E,21.E,44460,35,7,28,10,10,35,38,1.698333589,,,,
2021.IndInf,21,75_08/09,75,E,21.E,44417,-8,0,-8,10,15,38,34,0,,,,
2021.IndInf,21,75_08/16,75,E,21.E,44424,-1,0,-1,10,15,38,34,0,,,,
2021.IndInf,21,75_08/24,75,E,21.E,44432,7,0,7,10,15,38,34,1.237056883,,,,
2021.IndInf,21,75_09/07,75,E,21.E,44446,21,0,21,10,15,38,34,5.320231415,,,,
2021.IndInf,21,75_09/14,75,E,21.E,44453,28,0,28,10,15,38,34,0,,,,
2021.IndInf,21,75_09/21,75,E,21.E,44460,35,0,35,10,15,38,34,1.537104123,,,,
2021.IndInf,21,76_08/09,76,E,21.E,44417,-8,7,-15,20,10,39,35,0,,,,
2021.IndInf,21,76_08/23,76,E,21.E,44431,6,7,-1,20,10,39,35,0,,,,
2021.IndInf,21,76_08/31,76,E,21.E,44439,14,7,7,20,10,39,35,6.416751323,,,,
2021.IndInf,21,76_09/07,76,E,21.E,44446,21,7,14,20,10,39,35,5.159495451,,,,
2021.IndInf,21,76_09/14,76,E,21.E,44453,28,7,21,20,10,39,35,8.312572438,,,,
2021.IndInf,21,76_09/21,76,E,21.E,44460,35,7,28,20,10,39,35,5.37814079,,,,
2021.IndInf,21,77_08/09,77,E,21.E,44417,-8,0,-8,20,25,33,36,0,,,,
2021.IndInf,21,77_08/16,77,E,21.E,44424,-1,0,-1,20,25,33,36,0,,,,
2021.IndInf,21,77_08/24,77,E,21.E,44432,7,0,7,20,25,33,36,0,,,,
2021.IndInf,21,77_08/31,77,E,21.E,44439,14,0,14,20,25,33,36,0,,,,
2021.IndInf,21,77_09/07,77,E,21.E,44446,21,0,21,20,25,33,36,0,,,,
2021.IndInf,21,77_09/14,77,E,21.E,44453,28,0,28,20,25,33,36,0,,,,
2021.IndInf,21,77_09/21,77,E,21.E,44460,35,0,35,20,25,33,36,0,,,,
2021.IndInf,21,78_08/09,78,E,21.E,44417,-8,-7,-1,10,10,38,35,0,,,,
2021.IndInf,21,78_08/17,78,E,21.E,44425,0,-7,7,10,10,38,35,1.318999072,,,,
2021.IndInf,21,78_08/24,78,E,21.E,44432,7,-7,14,10,10,38,35,0,,,,
2021.IndInf,21,78_09/07,78,E,21.E,44446,21,-7,28,10,10,38,35,0,,,,
2021.IndInf,21,78_09/14,78,E,21.E,44453,28,-7,35,10,10,38,35,0,,,,
2021.IndInf,21,78_09/21,78,E,21.E,44460,35,-7,42,10,10,38,35,0,,,,
2021.IndInf,21,79_08/09,79,E,21.E,44417,-8,7,-15,20,20,33,39,0,,,,
2021.IndInf,21,79_08/23,79,E,21.E,44431,6,7,-1,20,20,33,39,0,,,,
2021.IndInf,21,79_08/31,79,E,21.E,44439,14,7,7,20,20,33,39,0,,,,
2021.IndInf,21,79_09/07,79,E,21.E,44446,21,7,14,20,20,33,39,0,,,,
2021.IndInf,21,79_09/14,79,E,21.E,44453,28,7,21,20,20,33,39,0,,,,
2021.IndInf,21,79_09/21,79,E,21.E,44460,35,7,28,20,20,33,39,0,,,,
2021.IndInf,21,80_08/09,80,E,21.E,44417,-8,-7,-1,20,20,39,33,0,,,,
2021.IndInf,21,80_08/17,80,E,21.E,44425,0,-7,7,20,20,39,33,1.703189751,,,,
2021.IndInf,21,80_08/24,80,E,21.E,44432,7,-7,14,20,20,39,33,0,,,,
2021.IndInf,21,80_09/07,80,E,21.E,44446,21,-7,28,20,20,39,33,0,,,,
2021.IndInf,21,80_09/14,80,E,21.E,44453,28,-7,35,20,20,39,33,0,,,,
2021.IndInf,21,80_09/21,80,E,21.E,44460,35,-7,42,20,20,39,33,0,,,,
2021.IndInf,21,81_08/09,81,E,21.E,44417,-8,-7,-1,20,20,39,33,0,,,,
2021.IndInf,21,82_08/09,82,E,21.E,44417,-8,-7,-1,20,20,39,33,0,,,,
2021.IndInf,21,83_08/09,83,E,21.E,44417,-8,-7,-1,20,20,39,33,0,,,,
2021.IndInf,21,84_08/09,84,E,21.E,44417,-8,-7,-1,20,20,39,33,0,,,,
2021.IndInf,21,85_08/09,85,E,21.E,44417,-8,-7,-1,20,20,39,33,0,,,,
2021.IndInf,21,86_08/09,86,E,21.E,44417,-8,-7,-1,20,20,39,33,0,,,,
2021.IndInf,21,87_08/09,87,E,21.E,44417,-8,-7,-1,20,20,39,33,0,,,,
2021.IndInf,21,88_08/09,88,E,21.E,44417,-8,-7,-1,20,20,39,33,0,,,,
2021.IndInf,21,89_08/09,89,E,21.E,44417,-8,-7,-1,20,20,39,33,0,,,,
2021.IndInf,21,62_08/31,62,D,21.D,44439,14,-7,21,20,10,31,30,2.103925849,,,,
2021.IndInf,21,16_08/31,16,A,21.A,44439,14,0,14,10,20,1,4,0,,,,
2021.IndInf,21,48_08/31,48,C,21.C,44439,14,-7,21,10,10,21,17,1.751768082,,,,
2021.IndInf,21,49_08/31,49,D,21.D,44439,14,-7,21,10,20,30,31,0,,,,
2021.IndInf,21,43_08/31,43,C,21.C,44439,14,7,7,10,10,17,21,0,,,,
2021.IndInf,21,31_08/31,31,B,21.B,44439,14,0,14,10,20,16,15,0,,,,
2021.IndInf,21,12_08/31,12,A,21.A,44439,14,7,7,20,20,6,7,4.79238503,,,,
2021.IndInf,21,58_08/31,58,D,21.D,44439,14,0,14,20,10,31,26,8.136900116,,,,
2021.IndInf,21,15_08/31,15,A,21.A,44439,14,0,14,10,10,6,1,0,,,,
2021.IndInf,21,50_08/31,50,D,21.D,44439,14,0,14,10,25,26,27,0,,,,
2021.IndInf,21,51_08/31,51,D,21.D,44439,14,7,7,10,10,30,26,7.278676002,,,,
2021.IndInf,21,35_08/31,35,C,21.C,44439,14,-7,21,20,10,23,21,0,,,,
2021.IndInf,21,78_08/31,78,E,21.E,44439,14,-7,21,10,10,38,35,0,,,,
2021.IndInf,21,19_08/31,19,B,21.B,44439,14,0,14,20,10,12,11,7.345967834,,,,
2021.IndInf,21,63_08/31,63,D,21.D,44439,14,7,7,20,10,28,30,0,,,,
2021.IndInf,21,28_08/31,28,B,21.B,44439,14,0,14,20,15,15,9,0,,,,
2021.IndInf,21,42_08/31,42,C,21.C,44439,14,0,14,10,20,17,23,5.939277902,,,,
2021.IndInf,21,23_08/31,23,B,21.B,44439,14,-7,21,20,10,12,16,0,,,,
2021.IndInf,21,44_08/31,44,C,21.C,44439,14,0,14,10,10,21,21,0,,,,
2021.IndInf,21,37_08/31,37,C,21.C,44439,14,0,14,10,25,17,19,0,,,,
2021.IndInf,21,75_08/31,75,E,21.E,44439,14,0,14,10,15,38,34,0,,,,
2021.IndInf,21,45_08/31,45,C,21.C,44439,14,7,7,20,20,23,18,0,,,,
2021.IndInf,21,47_08/31,47,C,21.C,44439,14,-7,21,20,20,18,23,0,,,,
2021.IndInf,21,33_08/31,33,C,21.C,44439,14,0,14,20,15,23,24,0,,,,
2021.IndInf,21,26_08/31,26,B,21.B,44439,14,7,7,10,10,16,16,0,,,,
2021.IndInf,21,20_08/31,20,B,21.B,44439,14,0,14,10,10,16,16,5.643241258,,,,
2021.IndInf,21,36_08/31,36,C,21.C,44439,14,7,7,10,20,21,23,0,,,,
2021.IndInf,21,39_08/31,39,C,21.C,44439,14,0,14,20,25,18,22,0,,,,
2021.IndInf,21,70_08/31,70,E,21.E,44439,14,0,14,10,10,35,35,0,,,,
2021.IndInf,21,71_08/31,71,E,21.E,44439,14,7,7,10,20,38,33,0,,,,
2021.IndInf,21,05_08/31,5,A,21.A,44439,14,7,7,10,20,7,4,0,,,,
2021.IndInf,21,54_08/31,54,D,21.D,44439,14,7,7,20,20,31,28,5.457256699,,,,
2021.IndInf,21,80_08/31,80,E,21.E,44439,14,-7,21,20,20,39,33,0,,,,
2021.IndInf,21,65_08/31,65,E,21.E,44439,14,0,14,10,25,35,40,0,,,,
2021.IndInf,21,32_08/31,32,B,21.B,44439,14,0,14,10,25,11,10,0,,,,
2021.IndInf,21,09_08/31,9,A,21.A,44439,14,0,14,20,25,4,8,0,,,,
2021.IndInf,21,14_08/31,14,A,21.A,44439,14,0,14,20,15,7,3,0,,,,
2021.IndInf,21,73_08/31,73,E,21.E,44439,14,0,14,20,10,39,38,6.633513499,,,,
2021.IndInf,21,22_08/31,22,B,21.B,44439,14,-7,21,10,10,16,11,0,,,,
2021.IndInf,21,05_08/23,5,A,21.A,44431,6,7,-1,10,20,7,4,0,,,,
2021.IndInf,21,01_08/31,1,A,21.A,44439,14,-7,21,20,20,7,4,0,,,,
2021.IndInf,21,24_08/31,24,B,21.B,44439,14,7,7,10,20,11,12,0,,,,
2021.IndInf,21,27_08/31,27,B,21.B,44439,14,0,14,20,20,12,12,0,,,,
2021.IndInf,21,52_08/31,52,D,21.D,44439,14,7,7,10,20,26,31,6.313037998,,,,
2021.IndInf,21,03_08/31,3,A,21.A,44439,14,0,14,20,20,7,7,0,,,,
2022.IndInf,22,001_07.18,1,A,22.A,44760,-1,0,-1,10,10,1,1,0,,,,
2022.IndInf,22,001_07.26,1,A,22.A,44768,7,0,7,10,10,1,1,0,5.58107952,15,12,
2022.IndInf,22,001_08.02,1,A,22.A,44775,14,0,14,10,10,1,1,1.841786304,,,,
2022.IndInf,22,002_07.18,2,A,22.A,44760,-1,0,-1,20,10,4,1,0,,,,
2022.IndInf,22,002_07.26,2,A,22.A,44768,7,0,7,20,10,4,1,0,6.368518279,15,20,
2022.IndInf,22,002_08.02,2,A,22.A,44775,14,0,14,20,10,4,1,0,,,,
2022.IndInf,22,002_08.09,2,A,22.A,44782,21,0,21,20,10,4,1,0,,,,
2022.IndInf,22,002_08.16,2,A,22.A,44789,28,0,28,20,10,4,1,0,,,,
2022.IndInf,22,002_08.23,2,A,22.A,44796,35,0,35,20,10,4,1,0,,,,
2022.IndInf,22,003_07.26,3,A,22.A,44768,7,0,7,15,10,3,1,0,2.178568163,15,20,
2022.IndInf,22,003_08.02,3,A,22.A,44775,14,0,14,15,10,3,1,0,,,,
2022.IndInf,22,003_08.09,3,A,22.A,44782,21,0,21,15,10,3,1,0,,,,
2022.IndInf,22,003_08.16,3,A,22.A,44789,28,0,28,15,10,3,1,0,,,,
2022.IndInf,22,003_08.23,3,A,22.A,44796,35,0,35,15,10,3,1,0,0,15,10,
2022.IndInf,22,004_07.18,4,A,22.A,44760,-1,0,-1,15,10,5,1,0,,,,
2022.IndInf,22,004_07.26,4,A,22.A,44768,7,0,7,15,10,5,1,0,6.237126418,15,17,
2022.IndInf,22,004_08.02,4,A,22.A,44775,14,0,14,15,10,5,1,0,,,,
2022.IndInf,22,004_08.09,4,A,22.A,44782,21,0,21,15,10,5,1,0,,,,
2022.IndInf,22,004_08.16,4,A,22.A,44789,28,0,28,15,10,5,1,0,,,,
2022.IndInf,22,004_08.23,4,A,22.A,44796,35,0,35,15,10,5,1,0,0,15,10,
2022.IndInf,22,005_07.18,5,A,22.A,44760,-1,0,-1,10,25,1,2,0,,,,
2022.IndInf,22,005_07.26,5,A,22.A,44768,7,0,7,10,25,1,2,0,0,15,10,
2022.IndInf,22,005_08.02,5,A,22.A,44775,14,0,14,10,25,1,2,0,,,,
2022.IndInf,22,005_08.09,5,A,22.A,44782,21,0,21,10,25,1,2,0,,,,
2022.IndInf,22,005_08.16,5,A,22.A,44789,28,0,28,10,25,1,2,0,,,,
2022.IndInf,22,005_08.23,5,A,22.A,44796,35,0,35,10,25,1,2,0,0,15,10,
2022.IndInf,22,006_07.18,6,A,22.A,44760,-1,0,-1,20,25,4,2,0,,,,
2022.IndInf,22,006_07.26,6,A,22.A,44768,7,0,7,20,25,4,2,0,0,15,10,
2022.IndInf,22,006_08.02,6,A,22.A,44775,14,0,14,20,25,4,2,0,,,,
2022.IndInf,22,006_08.09,6,A,22.A,44782,21,0,21,20,25,4,2,0,,,,
2022.IndInf,22,006_08.16,6,A,22.A,44789,28,0,28,20,25,4,2,0,,,,
2022.IndInf,22,006_08.23,6,A,22.A,44796,35,0,35,20,25,4,2,0,,,,
2022.IndInf,22,007_07.18,7,A,22.A,44760,-1,0,-1,15,25,3,2,0,,,,
2022.IndInf,22,007_07.26,7,A,22.A,44768,7,0,7,15,25,3,2,0,0,15,10,
2022.IndInf,22,007_08.02,7,A,22.A,44775,14,0,14,15,25,3,2,0,,,,
2022.IndInf,22,007_08.09,7,A,22.A,44782,21,0,21,15,25,3,2,0,,,,
2022.IndInf,22,007_08.16,7,A,22.A,44789,28,0,28,15,25,3,2,0,,,,
2022.IndInf,22,007_08.23,7,A,22.A,44796,35,0,35,15,25,3,2,0,,,,
2022.IndInf,22,008_07.18,8,A,22.A,44760,-1,0,-1,15,25,5,2,0,,,,
2022.IndInf,22,008_07.26,8,A,22.A,44768,7,0,7,15,25,5,2,0,0,15,10,
2022.IndInf,22,008_08.02,8,A,22.A,44775,14,0,14,15,25,5,2,0,,,,
2022.IndInf,22,008_08.09,8,A,22.A,44782,21,0,21,15,25,5,2,0,,,,
2022.IndInf,22,008_08.16,8,A,22.A,44789,28,0,28,15,25,5,2,0,,,,
2022.IndInf,22,008_08.23,8,A,22.A,44796,35,0,35,15,25,5,2,0,0,15,10,
2022.IndInf,22,009_07.18,9,A,22.A,44760,-1,0,-1,15,15,3,3,0,,,,
2022.IndInf,22,009_07.26,9,A,22.A,44768,7,0,7,15,15,3,3,0,1.960893355,15,10,
2022.IndInf,22,009_08.02,9,A,22.A,44775,14,0,14,15,15,3,3,0,,,,
2022.IndInf,22,009_08.09,9,A,22.A,44782,21,0,21,15,15,3,3,0,,,,
2022.IndInf,22,009_08.16,9,A,22.A,44789,28,0,28,15,15,3,3,0,,,,
2022.IndInf,22,009_08.23,9,A,22.A,44796,35,0,35,15,15,3,3,0,,,,
2022.IndInf,22,010_07.18,10,A,22.A,44760,-1,0,-1,15,15,5,3,0,,,,
2022.IndInf,22,010_07.26,10,A,22.A,44768,7,0,7,15,15,5,3,0,0,15,10,
2022.IndInf,22,010_08.02,10,A,22.A,44775,14,0,14,15,15,5,3,0.825013617,,,,
2022.IndInf,22,010_08.09,10,A,22.A,44782,21,0,21,15,15,5,3,0,,,,
2022.IndInf,22,010_08.16,10,A,22.A,44789,28,0,28,15,15,5,3,0,,,,
2022.IndInf,22,010_08.23,10,A,22.A,44796,35,0,35,15,15,5,3,0,0,15,10,
2022.IndInf,22,011_07.18,11,A,22.A,44760,-1,0,-1,10,20,1,4,0,,,,
2022.IndInf,22,011_07.18,11,A,22.A,44760,-1,0,-1,10,20,1,4,0,,,,
2022.IndInf,22,011_07.26,11,A,22.A,44768,7,0,7,10,20,1,4,2.14638295,0,15,10,
2022.IndInf,22,011_08.02,11,A,22.A,44775,14,0,14,10,20,1,4,0,,,,
2022.IndInf,22,011_08.09,11,A,22.A,44782,21,0,21,10,20,1,4,0,,,,
2022.IndInf,22,011_08.16,11,A,22.A,44789,28,0,28,10,20,1,4,0,,,,
2022.IndInf,22,011_08.23,11,A,22.A,44796,35,0,35,10,20,1,4,0,,,,
2022.IndInf,22,012_07.18,12,A,22.A,44760,-1,0,-1,20,20,4,4,0,,,,
2022.IndInf,22,012_07.26,12,A,22.A,44768,7,0,7,20,20,4,4,0,0,15,10,
2022.IndInf,22,012_08.02,12,A,22.A,44775,14,0,14,20,20,4,4,0,,,,
2022.IndInf,22,012_08.09,12,A,22.A,44782,21,0,21,20,20,4,4,0,,,,
2022.IndInf,22,012_08.16,12,A,22.A,44789,28,0,28,20,20,4,4,0,,,,
2022.IndInf,22,012_08.23,12,A,22.A,44796,35,0,35,20,20,4,4,0,,,,
2022.IndInf,22,013_07.18,13,A,22.A,44760,-1,0,-1,15,20,3,4,0,,,,
2022.IndInf,22,013_07.26,13,A,22.A,44768,7,0,7,15,20,3,4,0,0,15,10,
2022.IndInf,22,013_08.02,13,A,22.A,44775,14,0,14,15,20,3,4,0,,,,
2022.IndInf,22,013_08.09,13,A,22.A,44782,21,0,21,15,20,3,4,0,,,,
